Letter,Disease Name,URL
H,Hemifacial spasm,https://www.mayoclinic.org/diseases-conditions/hemifacial-spasm/symptoms-causes/syc-20373296
H,Hemochromatosis,https://www.mayoclinic.org/diseases-conditions/hemochromatosis/symptoms-causes/syc-20351443
H,Hemolytic uremic syndrome (HUS),https://www.mayoclinic.org/diseases-conditions/hemolytic-uremic-syndrome/symptoms-causes/syc-20352399
H,Hemophilia,https://www.mayoclinic.org/diseases-conditions/hemophilia/symptoms-causes/syc-20373327
H,Hemorrhoids,https://www.mayoclinic.org/diseases-conditions/hemorrhoids/symptoms-causes/syc-20360268
H,Henoch-Schonlein purpura,https://www.mayoclinic.org/diseases-conditions/henoch-schonlein-purpura/symptoms-causes/syc-20354040
H,Hepatic encephalopathy,https://www.mayoclinic.org/diseases-conditions/hepatic-encephalopathy/symptoms-causes/syc-20583828
H,Hepatitis A,https://www.mayoclinic.org/diseases-conditions/hepatitis-a/symptoms-causes/syc-20367007
H,Hepatitis B,https://www.mayoclinic.org/diseases-conditions/hepatitis-b/symptoms-causes/syc-20366802
H,Hepatitis C,https://www.mayoclinic.org/diseases-conditions/hepatitis-c/symptoms-causes/syc-20354278
H,Hepatocellular carcinoma,https://www.mayoclinic.org/diseases-conditions/hepatocellular-carcinoma/cdc-20354552
H,Hepatopulmonary syndrome,https://www.mayoclinic.org/diseases-conditions/hepatopulmonary-syndrome/symptoms-causes/syc-20373350
H,Hereditary hemorrhagic telangiectasia,https://www.mayoclinic.org/diseases-conditions/hht/symptoms-causes/syc-20351135
H,Herniated disk,https://www.mayoclinic.org/diseases-conditions/herniated-disk/symptoms-causes/syc-20354095
H,Hiatal hernia,https://www.mayoclinic.org/diseases-conditions/hiatal-hernia/symptoms-causes/syc-20373379
H,Hiccups,https://www.mayoclinic.org/diseases-conditions/hiccups/symptoms-causes/syc-20352613
H,Hidradenitis suppurativa,https://www.mayoclinic.org/diseases-conditions/hidradenitis-suppurativa/symptoms-causes/syc-20352306
H,High blood pressure (hypertension),https://www.mayoclinic.org/diseases-conditions/high-blood-pressure/symptoms-causes/syc-20373410
H,High blood pressure in children,https://www.mayoclinic.org/diseases-conditions/high-blood-pressure-in-children/symptoms-causes/syc-20373440
H,High cholesterol,https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/symptoms-causes/syc-20350800
H,Hilar cholangiocarcinoma,https://www.mayoclinic.org/diseases-conditions/hilar-cholangiocarcinoma/cdc-20354548
H,Hip dysplasia,https://www.mayoclinic.org/diseases-conditions/hip-dysplasia/symptoms-causes/syc-20350209
H,Hip fracture,https://www.mayoclinic.org/diseases-conditions/hip-fracture/symptoms-causes/syc-20373468
H,Hip labral tear,https://www.mayoclinic.org/diseases-conditions/hip-labral-tear/symptoms-causes/syc-20354873
H,Hirschsprung's disease,https://www.mayoclinic.org/diseases-conditions/hirschsprungs-disease/symptoms-causes/syc-20351556
H,Hirsutism,https://www.mayoclinic.org/diseases-conditions/hirsutism/symptoms-causes/syc-20354935
H,Histoplasmosis,https://www.mayoclinic.org/diseases-conditions/histoplasmosis/symptoms-causes/syc-20373495
H,HIV/AIDS,https://www.mayoclinic.org/diseases-conditions/hiv-aids/symptoms-causes/syc-20373524
H,Hives and angioedema,https://www.mayoclinic.org/diseases-conditions/hives-and-angioedema/symptoms-causes/syc-20354908
H,Hoarding disorder,https://www.mayoclinic.org/diseases-conditions/hoarding-disorder/symptoms-causes/syc-20356056
H,Hodgkin lymphoma (Hodgkin disease),https://www.mayoclinic.org/diseases-conditions/hodgkins-lymphoma/symptoms-causes/syc-20352646
H,Horner syndrome,https://www.mayoclinic.org/diseases-conditions/horner-syndrome/symptoms-causes/syc-20373547
H,Hot flashes,https://www.mayoclinic.org/diseases-conditions/hot-flashes/symptoms-causes/syc-20352790
H,HPV infection,https://www.mayoclinic.org/diseases-conditions/hpv-infection/symptoms-causes/syc-20351596
H,Huntington's disease,https://www.mayoclinic.org/diseases-conditions/huntingtons-disease/symptoms-causes/syc-20356117
H,Hurthle cell cancer,https://www.mayoclinic.org/diseases-conditions/hurthle-cell-cancer/symptoms-causes/syc-20373572
H,Hydrocele,https://www.mayoclinic.org/diseases-conditions/hydrocele/symptoms-causes/syc-20363969
H,Hydrocephalus,https://www.mayoclinic.org/diseases-conditions/hydrocephalus/symptoms-causes/syc-20373604
H,Hydronephrosis,https://www.mayoclinic.org/diseases-conditions/hydronephrosis/symptoms-causes/syc-20575276
H,Hypercalcemia,https://www.mayoclinic.org/diseases-conditions/hypercalcemia/symptoms-causes/syc-20355523
H,Hypereosinophilic syndrome,https://www.mayoclinic.org/diseases-conditions/hypereosinophilic-syndrome/symptoms-causes/syc-20352854
H,Hyperglycemia in diabetes,https://www.mayoclinic.org/diseases-conditions/hyperglycemia/symptoms-causes/syc-20373631
H,Hyperhidrosis,https://www.mayoclinic.org/diseases-conditions/hyperhidrosis/symptoms-causes/syc-20367152
H,Hyperoxaluria and oxalosis,https://www.mayoclinic.org/diseases-conditions/hyperoxaluria/symptoms-causes/syc-20352254
H,Hyperparathyroidism,https://www.mayoclinic.org/diseases-conditions/hyperparathyroidism/symptoms-causes/syc-20356194
H,Hyperthyroidism (overactive thyroid),https://www.mayoclinic.org/diseases-conditions/hyperthyroidism/symptoms-causes/syc-20373659
H,Hypertrophic cardiomyopathy,https://www.mayoclinic.org/diseases-conditions/hypertrophic-cardiomyopathy/symptoms-causes/syc-20350198
H,Hypoglycemia,https://www.mayoclinic.org/diseases-conditions/hypoglycemia/symptoms-causes/syc-20373685
H,Hyponatremia,https://www.mayoclinic.org/diseases-conditions/hyponatremia/symptoms-causes/syc-20373711
H,Hypoparathyroidism,https://www.mayoclinic.org/diseases-conditions/hypoparathyroidism/symptoms-causes/syc-20355375
H,Hypopituitarism,https://www.mayoclinic.org/diseases-conditions/hypopituitarism/symptoms-causes/syc-20351645
H,Hypoplastic left heart syndrome,https://www.mayoclinic.org/diseases-conditions/hypoplastic-left-heart-syndrome/symptoms-causes/syc-20350599
H,Hypospadias,https://www.mayoclinic.org/diseases-conditions/hypospadias/symptoms-causes/syc-20355148
H,Hypothermia,https://www.mayoclinic.org/diseases-conditions/hypothermia/symptoms-causes/syc-20352682
H,Hypothyroidism (underactive thyroid),https://www.mayoclinic.org/diseases-conditions/hypothyroidism/symptoms-causes/syc-20350284
I,Idiopathic hypersomnia,https://www.mayoclinic.org/diseases-conditions/hypersomnia/symptoms-causes/syc-20362332
I,IgA nephropathy (Berger disease),https://www.mayoclinic.org/diseases-conditions/iga-nephropathy/symptoms-causes/syc-20352268
I,Illness anxiety disorder,https://www.mayoclinic.org/diseases-conditions/illness-anxiety-disorder/symptoms-causes/syc-20373782
I,Immune thrombocytopenia (ITP),https://www.mayoclinic.org/diseases-conditions/idiopathic-thrombocytopenic-purpura/symptoms-causes/syc-20352325
I,Impacted wisdom teeth,https://www.mayoclinic.org/diseases-conditions/wisdom-teeth/symptoms-causes/syc-20373808
I,Impetigo,https://www.mayoclinic.org/diseases-conditions/impetigo/symptoms-causes/syc-20352352
I,Incompetent cervix,https://www.mayoclinic.org/diseases-conditions/incompetent-cervix/symptoms-causes/syc-20373836
I,Indigestion,https://www.mayoclinic.org/diseases-conditions/indigestion/symptoms-causes/syc-20352211
I,Infant jaundice,https://www.mayoclinic.org/diseases-conditions/infant-jaundice/symptoms-causes/syc-20373865
I,Infant reflux,https://www.mayoclinic.org/diseases-conditions/infant-acid-reflux/symptoms-causes/syc-20351408
I,Infectious diseases,https://www.mayoclinic.org/diseases-conditions/infectious-diseases/symptoms-causes/syc-20351173
I,Infertility,https://www.mayoclinic.org/diseases-conditions/infertility/symptoms-causes/syc-20354317
I,Inflammatory bowel disease (IBD),https://www.mayoclinic.org/diseases-conditions/inflammatory-bowel-disease/symptoms-causes/syc-20353315
I,Inflammatory breast cancer,https://www.mayoclinic.org/diseases-conditions/inflammatory-breast-cancer/symptoms-causes/syc-20355413
I,Influenza (flu),https://www.mayoclinic.org/diseases-conditions/flu/symptoms-causes/syc-20351719
I,Ingrown hair,https://www.mayoclinic.org/diseases-conditions/ingrown-hair/symptoms-causes/syc-20373893
I,Ingrown toenails,https://www.mayoclinic.org/diseases-conditions/ingrown-toenails/symptoms-causes/syc-20355903
I,Inguinal hernia,https://www.mayoclinic.org/diseases-conditions/inguinal-hernia/symptoms-causes/syc-20351547
I,Inherited metabolic disorders,https://www.mayoclinic.org/diseases-conditions/inherited-metabolic-disorders/symptoms-causes/syc-20352590
I,Insomnia,https://www.mayoclinic.org/diseases-conditions/insomnia/symptoms-causes/syc-20355167
I,Intermittent explosive disorder,https://www.mayoclinic.org/diseases-conditions/intermittent-explosive-disorder/symptoms-causes/syc-20373921
I,Interstitial cystitis,https://www.mayoclinic.org/diseases-conditions/interstitial-cystitis/symptoms-causes/syc-20354357
I,Interstitial lung disease,https://www.mayoclinic.org/diseases-conditions/interstitial-lung-disease/symptoms-causes/syc-20353108
I,Intestinal ischemia,https://www.mayoclinic.org/diseases-conditions/intestinal-ischemia/symptoms-causes/syc-20373946
I,Intestinal obstruction,https://www.mayoclinic.org/diseases-conditions/intestinal-obstruction/symptoms-causes/syc-20351460
I,Intracranial hematoma,https://www.mayoclinic.org/diseases-conditions/intracranial-hematoma/symptoms-causes/syc-20356145
I,Intracranial venous malformations,https://www.mayoclinic.org/diseases-conditions/intracranial-venous-malformations/symptoms-causes/syc-20353336
I,Intussusception,https://www.mayoclinic.org/diseases-conditions/intussusception/symptoms-causes/syc-20351452
I,Invasive lobular carcinoma,https://www.mayoclinic.org/diseases-conditions/invasive-lobular-carcinoma/symptoms-causes/syc-20373973
I,Iritis,https://www.mayoclinic.org/diseases-conditions/iritis/symptoms-causes/syc-20354961
I,Iron deficiency anemia,https://www.mayoclinic.org/diseases-conditions/iron-deficiency-anemia/symptoms-causes/syc-20355034
I,Irritable bowel syndrome,https://www.mayoclinic.org/diseases-conditions/irritable-bowel-syndrome/symptoms-causes/syc-20360016
I,Ischemic colitis,https://www.mayoclinic.org/diseases-conditions/ischemic-colitis/symptoms-causes/syc-20374001
I,Itchy skin (pruritus),https://www.mayoclinic.org/diseases-conditions/itchy-skin/symptoms-causes/syc-20355006
J,Jaw tumors and cysts,https://www.mayoclinic.org/diseases-conditions/jaw-tumors-cysts/symptoms-causes/syc-20350973
J,Jellyfish stings,https://www.mayoclinic.org/diseases-conditions/jellyfish-stings/symptoms-causes/syc-20353284
J,Jet lag disorder,https://www.mayoclinic.org/diseases-conditions/jet-lag/symptoms-causes/syc-20374027
J,Jock itch,https://www.mayoclinic.org/diseases-conditions/jock-itch/symptoms-causes/syc-20353807
J,Juvenile idiopathic arthritis,https://www.mayoclinic.org/diseases-conditions/juvenile-idiopathic-arthritis/symptoms-causes/syc-20374082
K,Kaposi sarcoma,https://www.mayoclinic.org/diseases-conditions/kaposis-sarcoma/symptoms-causes/syc-20577303
K,Kawasaki disease,https://www.mayoclinic.org/diseases-conditions/kawasaki-disease/symptoms-causes/syc-20354598
K,Keloid scar,https://www.mayoclinic.org/diseases-conditions/keloid-scar/symptoms-causes/syc-20520901
K,Keratitis,https://www.mayoclinic.org/diseases-conditions/keratitis/symptoms-causes/syc-20374110
K,Keratoconus,https://www.mayoclinic.org/diseases-conditions/keratoconus/symptoms-causes/syc-20351352
K,Keratosis pilaris,https://www.mayoclinic.org/diseases-conditions/keratosis-pilaris/symptoms-causes/syc-20351149
K,Kidney cancer,https://www.mayoclinic.org/diseases-conditions/kidney-cancer/symptoms-causes/syc-20352664
K,Kidney cysts,https://www.mayoclinic.org/diseases-conditions/kidney-cysts/symptoms-causes/syc-20374134
K,Kidney infection,https://www.mayoclinic.org/diseases-conditions/kidney-infection/symptoms-causes/syc-20353387
K,Kidney stones,https://www.mayoclinic.org/diseases-conditions/kidney-stones/symptoms-causes/syc-20355755
K,Kleptomania,https://www.mayoclinic.org/diseases-conditions/kleptomania/symptoms-causes/syc-20364732
K,Klinefelter syndrome,https://www.mayoclinic.org/diseases-conditions/klinefelter-syndrome/symptoms-causes/syc-20353949
K,Klippel-Trenaunay syndrome,https://www.mayoclinic.org/diseases-conditions/klippel-trenaunay/symptoms-causes/syc-20374152
K,Knee bursitis,https://www.mayoclinic.org/diseases-conditions/knee-bursitis/symptoms-causes/syc-20355501
K,Knee pain,https://www.mayoclinic.org/diseases-conditions/knee-pain/symptoms-causes/syc-20350849
K,Kyphosis,https://www.mayoclinic.org/diseases-conditions/kyphosis/symptoms-causes/syc-20374205
L,Lactose intolerance,https://www.mayoclinic.org/diseases-conditions/lactose-intolerance/symptoms-causes/syc-20374232
L,Laryngitis,https://www.mayoclinic.org/diseases-conditions/laryngitis/symptoms-causes/syc-20374262
L,Latex allergy,https://www.mayoclinic.org/diseases-conditions/latex-allergy/symptoms-causes/syc-20374287
L,Lazy eye (amblyopia),https://www.mayoclinic.org/diseases-conditions/lazy-eye/symptoms-causes/syc-20352391
L,Lead poisoning,https://www.mayoclinic.org/diseases-conditions/lead-poisoning/symptoms-causes/syc-20354717
L,Left ventricular hypertrophy,https://www.mayoclinic.org/diseases-conditions/left-ventricular-hypertrophy/symptoms-causes/syc-20374314
L,Legg-Calve-Perthes disease,https://www.mayoclinic.org/diseases-conditions/legg-calve-perthes-disease/symptoms-causes/syc-20374343
L,Legionnaires' disease,https://www.mayoclinic.org/diseases-conditions/legionnaires-disease/symptoms-causes/syc-20351747
L,Leiomyosarcoma,https://www.mayoclinic.org/diseases-conditions/leiomyosarcoma/symptoms-causes/syc-20577215
L,Leukemia,https://www.mayoclinic.org/diseases-conditions/leukemia/symptoms-causes/syc-20374373
L,Leukoplakia,https://www.mayoclinic.org/diseases-conditions/leukoplakia/symptoms-causes/syc-20354405
L,Lewy body dementia,https://www.mayoclinic.org/diseases-conditions/lewy-body-dementia/symptoms-causes/syc-20352025
L,Lice,https://www.mayoclinic.org/diseases-conditions/lice/symptoms-causes/syc-20374399
L,Lichen planus,https://www.mayoclinic.org/diseases-conditions/lichen-planus/symptoms-causes/syc-20351378
L,Lichen sclerosus,https://www.mayoclinic.org/diseases-conditions/lichen-sclerosus/symptoms-causes/syc-20374448
L,Lip cancer,https://www.mayoclinic.org/diseases-conditions/lip-cancer/symptoms-causes/syc-20355079
L,Lipoma,https://www.mayoclinic.org/diseases-conditions/lipoma/symptoms-causes/syc-20374470
L,Liposarcoma,https://www.mayoclinic.org/diseases-conditions/liposarcoma/symptoms-causes/syc-20352632
L,Listeria infection,https://www.mayoclinic.org/diseases-conditions/listeria-infection/symptoms-causes/syc-20355269
L,Liver cancer,https://www.mayoclinic.org/diseases-conditions/liver-cancer/symptoms-causes/syc-20353659
L,Liver disease,https://www.mayoclinic.org/diseases-conditions/liver-problems/symptoms-causes/syc-20374502
L,Liver hemangioma,https://www.mayoclinic.org/diseases-conditions/liver-hemangioma/symptoms-causes/syc-20354234
L,Lobular carcinoma in situ (LCIS),https://www.mayoclinic.org/diseases-conditions/lobular-carcinoma-in-situ/symptoms-causes/syc-20374529
L,Long QT syndrome,https://www.mayoclinic.org/diseases-conditions/long-qt-syndrome/symptoms-causes/syc-20352518
L,Low blood pressure (hypotension),https://www.mayoclinic.org/diseases-conditions/low-blood-pressure/symptoms-causes/syc-20355465
L,Low sex drive in women,https://www.mayoclinic.org/diseases-conditions/low-sex-drive-in-women/symptoms-causes/syc-20374554
L,Low sperm count,https://www.mayoclinic.org/diseases-conditions/low-sperm-count/symptoms-causes/syc-20374585
L,Lung cancer,https://www.mayoclinic.org/diseases-conditions/lung-cancer/symptoms-causes/syc-20374620
L,Lupus,https://www.mayoclinic.org/diseases-conditions/lupus/symptoms-causes/syc-20365789
L,Lupus nephritis,https://www.mayoclinic.org/diseases-conditions/lupus-nephritis/symptoms-causes/syc-20354335
L,Lyme disease,https://www.mayoclinic.org/diseases-conditions/lyme-disease/symptoms-causes/syc-20374651
L,Lymphedema,https://www.mayoclinic.org/diseases-conditions/lymphedema/symptoms-causes/syc-20374682
L,Lymphoma,https://www.mayoclinic.org/diseases-conditions/lymphoma/symptoms-causes/syc-20352638
L,Lynch syndrome,https://www.mayoclinic.org/diseases-conditions/lynch-syndrome/symptoms-causes/syc-20374714
M,Malaria,https://www.mayoclinic.org/diseases-conditions/malaria/symptoms-causes/syc-20351184
M,Male breast cancer,https://www.mayoclinic.org/diseases-conditions/male-breast-cancer/symptoms-causes/syc-20374740
M,Male hypogonadism,https://www.mayoclinic.org/diseases-conditions/male-hypogonadism/symptoms-causes/syc-20354881
M,Male infertility,https://www.mayoclinic.org/diseases-conditions/male-infertility/symptoms-causes/syc-20374773
M,Malignant hyperthermia,https://www.mayoclinic.org/diseases-conditions/malignant-hyperthermia/symptoms-causes/syc-20353750
M,Malignant peripheral nerve sheath tumors,https://www.mayoclinic.org/diseases-conditions/malignant-peripheral-nerve-sheath-tumors/symptoms-causes/syc-20362603
M,Mammary duct ectasia,https://www.mayoclinic.org/diseases-conditions/mammary-duct-ectasia/symptoms-causes/syc-20374801
M,Mantle cell lymphoma,https://www.mayoclinic.org/diseases-conditions/mantle-cell-lymphoma/symptoms-causes/syc-20584872
M,Marfan syndrome,https://www.mayoclinic.org/diseases-conditions/marfan-syndrome/symptoms-causes/syc-20350782
M,Marginal zone lymphoma,https://www.mayoclinic.org/diseases-conditions/marginal-zone-lymphoma/symptoms-causes/syc-20586112
M,Mastitis,https://www.mayoclinic.org/diseases-conditions/mastitis/symptoms-causes/syc-20374829
M,MCAD deficiency,https://www.mayoclinic.org/diseases-conditions/mcad-deficiency/symptoms-causes/syc-20353745
M,Measles,https://www.mayoclinic.org/diseases-conditions/measles/symptoms-causes/syc-20374857
M,Median arcuate ligament syndrome (MALS),https://www.mayoclinic.org/diseases-conditions/median-arcuate-ligament-syndrome-mals/symptoms-causes/syc-20505001
M,Medication overuse headaches,https://www.mayoclinic.org/diseases-conditions/medication-overuse-headache/symptoms-causes/syc-20377083
M,Medulloblastoma,https://www.mayoclinic.org/diseases-conditions/medulloblastoma/symptoms-causes/syc-20579268
M,Melanoma,https://www.mayoclinic.org/diseases-conditions/melanoma/symptoms-causes/syc-20374884
M,Meniere's disease,https://www.mayoclinic.org/diseases-conditions/menieres-disease/symptoms-causes/syc-20374910
M,Meningioma,https://www.mayoclinic.org/diseases-conditions/meningioma/symptoms-causes/syc-20355643
M,Meningitis,https://www.mayoclinic.org/diseases-conditions/meningitis/symptoms-causes/syc-20350508
M,Menopause,https://www.mayoclinic.org/diseases-conditions/menopause/symptoms-causes/syc-20353397
M,Menstrual cramps,https://www.mayoclinic.org/diseases-conditions/menstrual-cramps/symptoms-causes/syc-20374938
M,Mental illness,https://www.mayoclinic.org/diseases-conditions/mental-illness/symptoms-causes/syc-20374968
M,Meralgia paresthetica,https://www.mayoclinic.org/diseases-conditions/meralgia-paresthetica/symptoms-causes/syc-20355635
M,Merkel cell carcinoma,https://www.mayoclinic.org/diseases-conditions/merkel-cell-carcinoma/symptoms-causes/syc-20351030
M,Mesenteric ischemia,https://www.mayoclinic.org/diseases-conditions/mesenteric-ischemia/symptoms-causes/syc-20374989
M,Mesenteric lymphadenitis,https://www.mayoclinic.org/diseases-conditions/mesenteric-lymphadenitis/symptoms-causes/syc-20353799
M,Mesothelioma,https://www.mayoclinic.org/diseases-conditions/mesothelioma/symptoms-causes/syc-20375022
M,Metabolic syndrome,https://www.mayoclinic.org/diseases-conditions/metabolic-syndrome/symptoms-causes/syc-20351916
M,Metachromatic leukodystrophy,https://www.mayoclinic.org/diseases-conditions/metachromatic-leukodystrophy/symptoms-causes/syc-20354733
M,Metastatic (stage 4) prostate cancer,https://www.mayoclinic.org/diseases-conditions/metastatic-prostate-cancer/symptoms-causes/syc-20377966
M,Metatarsalgia,https://www.mayoclinic.org/diseases-conditions/metatarsalgia/symptoms-causes/syc-20354790
M,Microcephaly,https://www.mayoclinic.org/diseases-conditions/microcephaly/symptoms-causes/syc-20375051
M,Microscopic colitis,https://www.mayoclinic.org/diseases-conditions/microscopic-colitis/symptoms-causes/syc-20351478
M,Migraine,https://www.mayoclinic.org/diseases-conditions/migraine-headache/symptoms-causes/syc-20360201
M,Migraine with aura,https://www.mayoclinic.org/diseases-conditions/migraine-with-aura/symptoms-causes/syc-20352072
M,Mild cognitive impairment (MCI),https://www.mayoclinic.org/diseases-conditions/mild-cognitive-impairment/symptoms-causes/syc-20354578
M,Milk allergy,https://www.mayoclinic.org/diseases-conditions/milk-allergy/symptoms-causes/syc-20375101
M,Miscarriage,https://www.mayoclinic.org/diseases-conditions/pregnancy-loss-miscarriage/symptoms-causes/syc-20354298
M,Mitral valve disease,https://www.mayoclinic.org/diseases-conditions/mitral-valve-disease/symptoms-causes/syc-20355107
M,Mitral valve prolapse,https://www.mayoclinic.org/diseases-conditions/mitral-valve-prolapse/symptoms-causes/syc-20355446
M,Mitral valve regurgitation,https://www.mayoclinic.org/diseases-conditions/mitral-valve-regurgitation/symptoms-causes/syc-20350178
M,Mitral valve stenosis,https://www.mayoclinic.org/diseases-conditions/mitral-valve-stenosis/symptoms-causes/syc-20353159
M,Mittelschmerz,https://www.mayoclinic.org/diseases-conditions/mittelschmerz/symptoms-causes/syc-20375122
M,Mixed connective tissue disease,https://www.mayoclinic.org/diseases-conditions/mixed-connective-tissue-disease/symptoms-causes/syc-20375147
M,Molar pregnancy,https://www.mayoclinic.org/diseases-conditions/molar-pregnancy/symptoms-causes/syc-20375175
M,Mold allergy,https://www.mayoclinic.org/diseases-conditions/mold-allergy/symptoms-causes/syc-20351519
M,Moles,https://www.mayoclinic.org/diseases-conditions/moles/symptoms-causes/syc-20375200
M,Molluscum contagiosum,https://www.mayoclinic.org/diseases-conditions/molluscum-contagiosum/symptoms-causes/syc-20375226
M,Monoclonal gammopathy of undetermined significance (MGUS),https://www.mayoclinic.org/diseases-conditions/mgus/symptoms-causes/syc-20352362
M,Mononucleosis,https://www.mayoclinic.org/diseases-conditions/mononucleosis/symptoms-causes/syc-20350328
M,Mood disorders,https://www.mayoclinic.org/diseases-conditions/mood-disorders/symptoms-causes/syc-20365057
M,Morning sickness,https://www.mayoclinic.org/diseases-conditions/morning-sickness/symptoms-causes/syc-20375254
M,Morphea,https://www.mayoclinic.org/diseases-conditions/morphea/symptoms-causes/syc-20375283
M,Morton neuroma,https://www.mayoclinic.org/diseases-conditions/mortons-neuroma/symptoms-causes/syc-20351935
M,Mosquito bites,https://www.mayoclinic.org/diseases-conditions/mosquito-bites/symptoms-causes/syc-20375310
M,Mouth cancer,https://www.mayoclinic.org/diseases-conditions/mouth-cancer/symptoms-causes/syc-20350997
M,Movement disorders,https://www.mayoclinic.org/diseases-conditions/movement-disorders/symptoms-causes/syc-20363893
M,Moyamoya disease,https://www.mayoclinic.org/diseases-conditions/moyamoya-disease/symptoms-causes/syc-20355586
M,MRSA infection,https://www.mayoclinic.org/diseases-conditions/mrsa/symptoms-causes/syc-20375336
M,"Multiple endocrine neoplasia, type 1 (MEN 1)",https://www.mayoclinic.org/diseases-conditions/men-1/symptoms-causes/syc-20353064
M,"Multiple endocrine neoplasia, type 2 (MEN 2)",https://www.mayoclinic.org/diseases-conditions/men-2/symptoms-causes/syc-20540486
M,Multiple myeloma,https://www.mayoclinic.org/diseases-conditions/multiple-myeloma/symptoms-causes/syc-20353378
M,Multiple sclerosis,https://www.mayoclinic.org/diseases-conditions/multiple-sclerosis/symptoms-causes/syc-20350269
M,Multiple system atrophy,https://www.mayoclinic.org/diseases-conditions/multiple-system-atrophy/symptoms-causes/syc-20356153
M,Multisystem inflammatory syndrome in children (MIS-C),https://www.mayoclinic.org/diseases-conditions/mis-c-in-kids-covid-19/symptoms-causes/syc-20502550
M,Mumps,https://www.mayoclinic.org/diseases-conditions/mumps/symptoms-causes/syc-20375361
M,Muscle cramp,https://www.mayoclinic.org/diseases-conditions/muscle-cramp/symptoms-causes/syc-20350820
M,Muscle strains,https://www.mayoclinic.org/diseases-conditions/muscle-strains/symptoms-causes/syc-20450507
M,Muscular dystrophy,https://www.mayoclinic.org/diseases-conditions/muscular-dystrophy/symptoms-causes/syc-20375388
M,Myalgic encephalomyelitis/chronic fatigue syndrome (ME/CFS),https://www.mayoclinic.org/diseases-conditions/chronic-fatigue-syndrome/symptoms-causes/syc-20360490
M,Myasthenia gravis,https://www.mayoclinic.org/diseases-conditions/myasthenia-gravis/symptoms-causes/syc-20352036
M,Myelin oligodendrocyte glycoprotein antibody-associated disease (MOGAD),https://www.mayoclinic.org/diseases-conditions/mogad/symptoms-causes/syc-20560476
M,Myelodysplastic syndromes,https://www.mayoclinic.org/diseases-conditions/myelodysplastic-syndrome/symptoms-causes/syc-20366977
M,Myelofibrosis,https://www.mayoclinic.org/diseases-conditions/myelofibrosis/symptoms-causes/syc-20355057
M,Myocardial ischemia,https://www.mayoclinic.org/diseases-conditions/myocardial-ischemia/symptoms-causes/syc-20375417
M,Myocarditis,https://www.mayoclinic.org/diseases-conditions/myocarditis/symptoms-causes/syc-20352539
M,Myoclonus,https://www.mayoclinic.org/diseases-conditions/myoclonus/symptoms-causes/syc-20350459
M,Myofascial pain syndrome,https://www.mayoclinic.org/diseases-conditions/myofascial-pain-syndrome/symptoms-causes/syc-20375444
M,Myxofibrosarcoma,https://www.mayoclinic.org/diseases-conditions/myxofibrosarcoma/symptoms-causes/syc-20577507
N,Nail fungus,https://www.mayoclinic.org/diseases-conditions/nail-fungus/symptoms-causes/syc-20353294
N,Narcissistic personality disorder,https://www.mayoclinic.org/diseases-conditions/narcissistic-personality-disorder/symptoms-causes/syc-20366662
N,Narcolepsy,https://www.mayoclinic.org/diseases-conditions/narcolepsy/symptoms-causes/syc-20375497
N,Nasal and paranasal tumors,https://www.mayoclinic.org/diseases-conditions/nasal-paranasal-tumors/symptoms-causes/syc-20354136
N,Nasal polyps,https://www.mayoclinic.org/diseases-conditions/nasal-polyps/symptoms-causes/syc-20351888
N,Nasopharyngeal carcinoma,https://www.mayoclinic.org/diseases-conditions/nasopharyngeal-carcinoma/symptoms-causes/syc-20375529
N,Nearsightedness,https://www.mayoclinic.org/diseases-conditions/nearsightedness/symptoms-causes/syc-20375556
N,Neck pain,https://www.mayoclinic.org/diseases-conditions/neck-pain/symptoms-causes/syc-20375581
N,Nephrogenic systemic fibrosis,https://www.mayoclinic.org/diseases-conditions/nephrogenic-systemic-fibrosis/symptoms-causes/syc-20352299
N,Nephrotic syndrome,https://www.mayoclinic.org/diseases-conditions/nephrotic-syndrome/symptoms-causes/syc-20375608
N,Neuroblastoma,https://www.mayoclinic.org/diseases-conditions/neuroblastoma/symptoms-causes/syc-20351017
N,Neurodermatitis,https://www.mayoclinic.org/diseases-conditions/neurodermatitis/symptoms-causes/syc-20375634
N,Neuroendocrine tumors,https://www.mayoclinic.org/diseases-conditions/neuroendocrine-tumors/symptoms-causes/syc-20354132
N,Neurofibroma,https://www.mayoclinic.org/diseases-conditions/neurofibroma/symptoms-causes/syc-20573693
N,Neurofibromatosis type 1,https://www.mayoclinic.org/diseases-conditions/neurofibromatosis-type-1/symptoms-causes/syc-20350490
N,Neuromyelitis optica,https://www.mayoclinic.org/diseases-conditions/neuromyelitis-optica/symptoms-causes/syc-20375652
N,Nickel allergy,https://www.mayoclinic.org/diseases-conditions/nickel-allergy/symptoms-causes/syc-20351529
N,Nicotine dependence,https://www.mayoclinic.org/diseases-conditions/nicotine-dependence/symptoms-causes/syc-20351584
N,Niemann-Pick disease,https://www.mayoclinic.org/diseases-conditions/niemann-pick/symptoms-causes/syc-20355887
N,Nightmare disorder,https://www.mayoclinic.org/diseases-conditions/nightmare-disorder/symptoms-causes/syc-20353515
N,Nonalcoholic fatty liver disease,https://www.mayoclinic.org/diseases-conditions/nonalcoholic-fatty-liver-disease/symptoms-causes/syc-20354567
