Letter,Disease Name,URL,Symptoms,IsRare
F,Female infertility,https://www.mayoclinic.org/diseases-conditions/female-infertility/symptoms-causes/syc-20354308,"[""The main symptom of infertility is the inability to get pregnant. A menstrual cycle that's too long (35 days or more), too short (less than 21 days), irregular or absent can mean that you're not ovulating. There might be no other signs or symptoms.""]",0
F,Female sexual dysfunction,https://www.mayoclinic.org/diseases-conditions/female-sexual-dysfunction/symptoms-causes/syc-20372549,"['Symptoms vary depending on the type of sexual dysfunction. Symptoms may include:', 'Low sexual desire.This most common of female sexual dysfunctions involves a lack of interest in sex and not wanting to have sex.', 'Sexual arousal disorder.Even if you want sex, sometimes it may be hard to get or stay aroused during sex.', 'Orgasmic disorder.You have ongoing trouble having an orgasm even with enough sexual arousal.', 'Sexual pain disorder.You have pain when having sex.', 'If sexual problems affect your relationship or worry you, make an appointment with a member of your healthcare team.', 'There is a problem with\r\n                                information submitted for this request. Review/update the\r\n                                information highlighted below and resubmit the form.']",0
F,Fetal alcohol syndrome,https://www.mayoclinic.org/diseases-conditions/fetal-alcohol-syndrome/symptoms-causes/syc-20352901,"['The severity of fetal alcohol syndrome symptoms varies. Some children have far greater problems than others do. Symptoms of fetal alcohol syndrome may include any mix of issues with how the body develops; thinking, learning and behavior; and functioning and coping in daily life.', 'How the body develops may include:', 'Facial features that are typical of fetal alcohol syndrome. These may include small eyes, a very thin upper lip, a flat nose bridge, and a smooth skin surface between the nose and upper lip.', 'Slow physical growth before and after birth.', 'Delayed development, including taking longer to reach milestones, such as sitting, talking and walking.', 'Vision or hearing problems.', 'Smaller than average head and brain size.', 'Changes with how the heart, kidneys and bones develop.', 'Poor coordination or balance.', 'Being jittery or hyperactive.', 'Learning and thinking may include:', 'Intellectual disability and learning disorders, including trouble with memory, learning new things, focusing and thinking.', 'Not understanding the results of choices made.', 'Poor judgment skills, such as having a hard time thinking through issues, problem-solving, reasoning and making decisions that affect everyday life.', 'Short attention span that affects staying with a task and finishing.', 'Poor concept of time, that impacts following schedules, knowing what time to leave in order to arrive on time and understanding how long a task will take.', 'Trouble with organizing and planning or working toward a goal, including trouble understanding and following directions.', 'Functioning in everyday life, coping and interacting with others may include:', 'Challenges in school with attendance, learning, behavior and interacting with others.', 'Trouble getting along with others, including struggling with communication and social skills.', 'Trouble adapting to change or switching from one task to another.', 'Issues with behavior and with controlling emotions and actions.', 'Problems managing life skills, such as telling time, self care, managing money and staying safe.', 'Being easily influenced by others or taken advantage of.', 'Quickly changing moods.', ""If you are pregnant and can't stop drinking alcohol, ask your obstetrician, primary care doctor or other healthcare professional for help. You also may choose to talk to a mental health professional. A social worker can direct you to community programs that offer help, for example, Alcoholics Anonymous."", ""Because early diagnosis may help lessen the risk of some challenges for children with fetal alcohol syndrome, let your child's healthcare professional know if you drank alcohol while you were pregnant. Don't wait for your child to have issues before seeking help."", ""If you adopted a child or are providing foster care, you may not know if the biological mother drank alcohol while pregnant. International adoption from some countries may have a higher rate of alcohol use by pregnant mothers. If you have concerns about your child's learning or behavior, talk with your child's healthcare professional to find out what might be causing these problems."", 'There is a problem with\n                                information submitted for this request. Review/update the\n                                information highlighted below and resubmit the form.']",0
F,Fetal macrosomia,https://www.mayoclinic.org/diseases-conditions/fetal-macrosomia/symptoms-causes/syc-20372579,"['Fetal macrosomia can be difficult to detect and diagnose during pregnancy. Signs and symptoms include:', 'Large fundal height.During prenatal visits, your health care provider might measure your fundal height — the distance from the top of your uterus to your pubic bone. A larger than expected fundal height could be a sign of fetal macrosomia.', ""Excessive amniotic fluid (polyhydramnios).Having too much amniotic fluid — the fluid that surrounds and protects a baby during pregnancy — might be a sign that your baby is larger than average.The amount of amniotic fluid reflects your baby's urine output, and a larger baby produces more urine. Some conditions that cause a baby to be larger might also increase his or her urine output."", 'Excessive amniotic fluid (polyhydramnios).Having too much amniotic fluid — the fluid that surrounds and protects a baby during pregnancy — might be a sign that your baby is larger than average.', ""The amount of amniotic fluid reflects your baby's urine output, and a larger baby produces more urine. Some conditions that cause a baby to be larger might also increase his or her urine output."", ""Fundal height is the distance from the pubic bone to the top of the uterus measured in centimeters. After 24 weeks of pregnancy, fundal height often matches the number of weeks you've been pregnant."", 'In polyhydramnios, excessive amniotic fluid accumulates in the uterus during pregnancy. Mild cases of polyhydramnios may go away on their own. Severe cases may require treatment.']",0
F,Fever,https://www.mayoclinic.org/diseases-conditions/fever/symptoms-causes/syc-20352759,"[""Body temperatures vary slightly from person to person and at different times of day. The average temperature has traditionally been defined as 98.6 F (37 C). A temperature taken using a mouth thermometer (oral temperature) that's 100 F (37.8 C) or higher is generally considered to be a fever."", ""Depending on what's causing a fever, other fever signs and symptoms may include:"", 'Sweating', 'Chills and shivering', 'Headache', 'Muscle aches', 'Loss of appetite', 'Irritability', 'Dehydration', 'General weakness', 'To take a temperature, you can choose from several types of thermometers, including oral, rectal, ear (tympanic) and forehead (temporal artery) thermometers.', 'Oral and rectal thermometers generally provide the most accurate measurement of core body temperature. Ear or forehead thermometers, although convenient, provide less accurate temperature measurements.', 'In infants, a rectal temperature, if doable, is somewhat more accurate. When reporting a temperature to your health care provider, give both the reading and the type of thermometer used.']",0
F,Fibroadenoma,https://www.mayoclinic.org/diseases-conditions/fibroadenoma/symptoms-causes/syc-20352752,"['A fibroadenoma is a solid breast lump that often causes no pain. It is:', 'Round with distinct, smooth borders', 'Easily moved', 'Firm or rubbery', 'A fibroadenoma often grows slowly. The average size is about 1 inch (2.5 centimeters). A fibroadenoma can get bigger over time. It may be tender or cause soreness a few days before your period. A large fibroadenoma may hurt when you touch it. But most often, this type of breast lump causes no pain.', 'You can have a single fibroadenoma or more than one fibroadenoma. They can occur in one or both breasts.', 'Some fibroadenomas shrink over time. Most fibroadenomas in adolescents shrink over many months to a few years. They then disappear. Fibroadenomas may also change shape over time.', 'Fibroadenomas may get bigger during pregnancy. They might shrink after menopause.', 'Healthy breast tissue often feels lumpy. Make an appointment with your health care provider if you:', 'Find a new breast lump', 'Notice other changes in your breasts', 'Find that a breast lump you had checked in the past has grown or changed in any way', 'There is a problem with\r\n                                information submitted for this request. Review/update the\r\n                                information highlighted below and resubmit the form.']",0
F,Fibrocystic breasts,https://www.mayoclinic.org/diseases-conditions/fibrocystic-breasts/symptoms-causes/syc-20350438,"['Signs and symptoms of fibrocystic breasts may include:', 'Breast lumps or areas of thickening that tend to blend into the surrounding breast tissue', 'Generalized breast pain or tenderness or discomfort that involves the upper outer part of the breast', 'Breast nodules or lumpy tissue change in size with the menstrual cycle', 'Green or dark brown nonbloody nipple discharge that tends to leak without pressure or squeezing', 'Breast changes that are similar in both breasts', 'Monthly increase in breast pain or lumpiness from midcycle (ovulation) to just before your period and then gets better once your period starts', ""Fibrocystic breast changes occur most often between 30 and 50 years of age. These changes happen rarely after menopause unless you're taking hormone replacement medicine such as estrogen or progesterone."", 'Most fibrocystic breast changes are normal. However, make an appointment with your doctor if:', 'You find a new or persistent breast lump or area of prominent thickening or firmness of the breast tissue', 'You have specific areas of continuous or worsening breast pain', 'Breast changes persist after your period', 'Your doctor evaluated a breast lump but now it seems to be bigger or otherwise changed', 'There is a problem with\r\n                                information submitted for this request. Review/update the\r\n                                information highlighted below and resubmit the form.']",1
F,Fibromuscular dysplasia,https://www.mayoclinic.org/diseases-conditions/fibromuscular-dysplasia/symptoms-causes/syc-20352144,"[""Symptoms of fibromuscular dysplasia depend on which artery or arteries are affected. Some people don't have any symptoms."", 'If the arteries to the kidneys are affected, common symptoms include:', 'High blood pressure.', 'Problems with how the kidneys work.', 'If the arteries affected supply blood to the brain, symptoms might include:', 'Headache.', 'A pulsing feeling or ringing sound in your ears, called tinnitus.', 'Dizziness.', 'Sudden neck pain.', 'Stroke or transient ischemic attack.', 'If you have fibromuscular dysplasia, get medical help immediately if you have symptoms of a stroke, such as:', 'Sudden changes in vision.', 'Sudden changes in the ability to speak.', 'Sudden or new weakness in the arms or legs.', ""If you are concerned about your risk of fibromuscular dysplasia, make an appointment for a health checkup. The condition can rarely run in families. But there's no genetic test for fibromuscular dysplasia.""]",1
F,Fibromyalgia,https://www.mayoclinic.org/diseases-conditions/fibromyalgia/symptoms-causes/syc-20354780,"['The main symptoms of fibromyalgia include:', 'Widespread pain.Fibromyalgia pain often is described as a constant dull ache that has lasted for at least three months. The pain is considered widespread if it happens on both sides of the body and above and below the waist.', 'Fatigue.People with fibromyalgia often wake up tired, even though they say they sleep for a long time. Often, the pain disrupts sleep. Many people with fibromyalgia have other sleep disorders. These include restless legs syndrome and sleep apnea.', 'Thinking-related troubles.A symptom known as ""fibro fog"" makes it harder to pay attention and focus on mental tasks.', 'Fibromyalgia often happens with other conditions, such as:', 'Irritable bowel syndrome.', 'Chronic fatigue syndrome.', 'Migraine and other types of headaches.', 'Interstitial cystitis, also called painful bladder syndrome.', 'TMJ disorders.', 'Anxiety.', 'Depression.', 'Postural tachycardia syndrome.', 'Post-COVID syndrome, also known as long COVID.']",0
F,Flatfeet,https://www.mayoclinic.org/diseases-conditions/flatfeet/symptoms-causes/syc-20372604,"['Most people have no symptoms associated with flatfeet. But some people with flatfeet experience foot pain, particularly in the heel or arch area. Pain may worsen with activity. Swelling may occur along the inside of the ankle.', 'Talk to your health care provider if you or your child has foot pain, particularly if it is limiting what you want to do.']",0
F,Floor of the mouth cancer,https://www.mayoclinic.org/diseases-conditions/floor-mouth-cancer/symptoms-causes/syc-20354179,"['Symptoms of floor of the mouth cancer can include:', 'Mouth pain.', ""Sores in the mouth that won't heal."", 'Trouble moving the tongue.', 'Loose teeth.', 'Pain with swallowing.', 'Weight loss.', 'Ear pain.', 'Swelling in the neck that may hurt.', ""White patches in the mouth that won't go away."", 'Make an appointment with a doctor or other health care professional if you have any symptoms that worry you.', 'There is a problem with\n                                information submitted for this request. Review/update the\n                                information highlighted below and resubmit the form.', 'Subscribe for free and receive an in-depth guide to coping\n                            with cancer, plus helpful information on how to get a second opinion. You can unsubscribe at any\n                            time.Click here for an email preview.', 'ErrorSelect\n                                    a topic', 'ErrorEmail field is required', 'ErrorInclude a valid email address', 'We use the data you provide to deliver you the content you requested. To provide you with the most relevant and helpful information, we may combine your email and website data with other information we have about you. If you are a Mayo Clinic patient, we will only use your protected health information as outlined in ourNotice of Privacy Practices. You may opt out of email communications at any time by clicking on the unsubscribe link in the email.', 'Your in-depth coping with cancer guide will be in your inbox shortly. You will also\n                                receive emails from Mayo Clinic on the latest about cancer news, research, and care.', 'If you don’t receive our email within 5 minutes, check your SPAM folder, then contact us\n                                atnewsletters@mayoclinic.com.', 'Please, try again in a couple of minutes']",0
F,Focal segmental glomerulosclerosis (FSGS),https://www.mayoclinic.org/diseases-conditions/fsgs/symptoms-causes/syc-20354693,"['Symptoms of focal segmental glomerulosclerosis (FSGS) might include:', 'Swelling, called edema, in the legs and ankles, around the eyes and in other body parts.', 'Weight gain from fluid buildup.', 'Foamy urine from protein buildup, called proteinuria.', 'See a healthcare professional if you have any of the symptoms ofFSGS.']",0
F,Follicular lymphoma,https://www.mayoclinic.org/diseases-conditions/follicular-lymphoma/symptoms-causes/syc-20584732,"['Follicular lymphoma grows slowly and may never cause symptoms.', 'When they happen, follicular lymphoma symptoms may include:', 'Painless swelling in the neck, armpit or groin.', 'Fatigue.', 'Fever.', 'Night sweats.', 'Losing weight without trying.', 'Feeling full quickly.', 'Make an appointment with a doctor or other healthcare professional if you have any symptoms that worry you.']",0
F,Folliculitis,https://www.mayoclinic.org/diseases-conditions/folliculitis/symptoms-causes/syc-20361634,"['Folliculitis signs and symptoms include:', 'Clusters of small bumps or pimples around hair follicles', 'Pus-filled blisters that break open and crust over', 'Itchy, burning skin', 'Painful, tender skin', 'An inflamed bump', 'Superficial folliculitis can look like a pus-filled bump.', 'Hot tub folliculitis causes round, itchy bumps that may later develop into small pus-filled blisters. The rash is likely to be worse in areas where your swimsuit holds water against the skin.', 'Razor bumps affect people with curly beards. The condition is also called pseudofolliculitis barbae. It develops when shaved hairs curve back into the skin, leading to inflammation.', 'A carbuncle is a cluster of boils painful, pus-filled bumps that form a connected area of infection under the skin.', 'The two main types of folliculitis are superficial and deep. The superficial type involves part of the follicle, and the deep type involves the entire follicle and is usually more severe.', 'Types of folliculitis, with the most common listed first, include:', 'Bacterial folliculitis.This common type is a rash of itchy, pus-filled bumps. It occurs when hair follicles become infected with bacteria, usually Staphylococcus aureus (staph). Staph bacteria live on the skin all the time. And they can cause problems when they enter the body through a cut or other wound.', ""Hot tub rash (pseudomonas folliculitis).This type is a rash of round, itchy bumps that can show up 1 to 2 days after exposure to the bacteria that causes it. Hot tub folliculitis is caused by pseudomonas bacteria, which can be found in hot tubs, water slides and heated pools in which the chlorine and pH levels aren't correct."", ""Razor bumps (pseudofolliculitis barbae).This rash can look like folliculitis but it's caused by ingrown hairs, not infected follicles. It mainly affects people with curly hair who shave too close and is most noticeable on the face and neck. People who get bikini waxes may get razor bumps in the groin area."", ""Pityrosporum (pit-ih-ROS-puh-rum) folliculitis.This type is a rash of itchy, pus-filled bumps, most often on the back and chest. It's caused by a yeast infection."", 'Gram-negative folliculitis.This type causes pus-filled bumps around the nose and mouth. It sometimes develops in people who are receiving long-term antibiotic therapy for acne.', ""Eosinophilic (e-o-sin-o-FILL-ik) folliculitis.This type causes intense itching and recurring patches of bumps and pimples that form near hair follicles of the face and upper body. It mainly affects people with HIV/AIDS. The cause of this condition isn't fully understood."", 'Boils (furuncles) and carbuncles.These occur when hair follicles become deeply infected with staph bacteria. A boil tends to appear suddenly as a painful inflamed bump. A carbuncle is a cluster of boils.', 'Sycosis barbae.This type affects people who shave.']",0
F,Food allergy,https://www.mayoclinic.org/diseases-conditions/food-allergy/symptoms-causes/syc-20355095,"['For some people, an allergic reaction to a particular food may be uncomfortable but not severe. For other people, a food allergy reaction can be frightening and even life-threatening. Food allergy symptoms usually develop within a few minutes to two hours after eating the offending food. Rarely, symptoms may be delayed for several hours.', 'The most common food allergy symptoms include:', 'Tingling or itching in the mouth.', 'Hives, itching or eczema.', 'Swelling of the lips, face, tongue, and throat or other parts of the body.', 'Belly pain, diarrhea, nausea or vomiting.', 'Wheezing, nasal congestion or trouble breathing.', 'Dizziness, lightheadedness or fainting.', 'In some people, a food allergy can trigger a severe allergic reaction called anaphylaxis. This can cause life-threatening symptoms, including:', 'Constriction and tightening of the airways.', 'A swollen throat or the sensation of a lump in your throat that makes it hard to breathe.', 'Shock with a severe drop in blood pressure.', 'Rapid pulse.', 'Dizziness, lightheadedness or loss of consciousness.', 'Emergency treatment is critical for anaphylaxis. Untreated, anaphylaxis can be fatal.', 'See a healthcare professional or allergist if you have food allergy symptoms shortly after eating. If possible, see a care professional when the allergic reaction is occurring. This can help make a diagnosis.', 'Seek emergency treatment if you develop any symptoms of anaphylaxis, such as:', 'Constriction of airways that makes it difficult to breathe.', 'Shock with a severe drop in blood pressure.', 'Rapid pulse.', 'Dizziness or lightheadedness.', 'Food allergy or intolerance?', 'There is a problem with\n                                information submitted for this request. Review/update the\n                                information highlighted below and resubmit the form.']",0
F,Food poisoning (foodborne illness),https://www.mayoclinic.org/diseases-conditions/food-poisoning/symptoms-causes/syc-20356230,"['Symptoms of food poisoning, a type of foodborne illness, vary depending on what causes the illness. They may begin within hours or weeks, depending on the cause.', 'Common symptoms are:', 'Upset stomach.', 'Vomiting.', 'Loose stools, sometimes bloody.', 'Stomach pain and cramps.', 'Fever.', 'Less often, food poisoning affects the nervous system. Then symptoms may include:', 'Blurred or double vision.', 'Headache.', 'Loss of movement in arms and legs, called paralysis.', 'Tingling or numbness of the skin.', 'Weakness.', 'Vomiting and loose stools can quickly cause low levels of body fluids, also called dehydration, in infants and children. This can cause serious illness in infants.', ""Call a healthcare professional if your child's symptoms include vomiting and loose stools and any of the following:"", 'Changes in how the child thinks or acts.', 'Great thirst.', 'Little or no urination.', 'Weakness or dizziness.', 'Loose stools that last more than a day.', 'Vomiting often.', 'Stools that have blood or pus.', 'Severe pain in the stomach or where stool comes out, called the rectum.', 'Any fever in children under 2 years of age.', 'Fever of 102 degrees Fahrenheit (38.9 degrees Celsius) or higher in older children.', 'History of other medical problems.', 'See a healthcare professional or get emergency care if you have:', 'Nervous system symptoms, such as blurry vision, muscle weakness and skin tingling.', 'Changes in thinking or acting.', 'Fever of 103 degrees Fahrenheit (39.4 degrees Celsius) or higher.', 'Vomiting often.', 'Loose stool that lasts more than three days.', 'Symptoms of loss of body fluids, called dehydration. These may include great thirst, dry mouth, little or no urination, and feeling weak, dizzy or lightheaded.', 'There is a problem with\n                                information submitted for this request. Review/update the\n                                information highlighted below and resubmit the form.']",0
F,Foot drop,https://www.mayoclinic.org/diseases-conditions/foot-drop/symptoms-causes/syc-20372628,"['Foot drop makes it difficult to lift the front part of the foot, so it might drag on the floor when you walk. To help the foot clear the floor, a person with foot drop may raise the thigh more than usual when walking, as though climbing stairs. This unusual kind of walking, called steppage gait, might cause the foot to slap down onto the floor with each step. In some cases, the skin on the top of the foot and toes feels numb.', 'Depending on the cause, foot drop can affect one or both feet.', ""If your toes drag on the floor when you walk, consult your healthcare professional. If foot drop isn't treated, it can cause a loss of mobility and function. This may lead to chronic pain, which can impact a person's quality of life."", 'There is a problem with\n                                information submitted for this request. Review/update the\n                                information highlighted below and resubmit the form.']",0
F,Frontal lobe seizures,https://www.mayoclinic.org/diseases-conditions/frontal-lobe-seizures/symptoms-causes/syc-20353958,"['Frontal lobe seizures often last less than 30 seconds. Sometimes recovery is immediate.', 'Symptoms of frontal lobe seizures might include:', 'Head and eye movement to one side.', 'Not responding to others or having trouble speaking.', 'Explosive screams, including profanities or laughter.', 'Body posturing. A common posture is extending one arm while the other flexes, as if the person is posing like a fencer.', 'Repetitive movements. These may include rocking, bicycle pedaling or pelvic thrusting.', ""See a health care professional if you're having symptoms of a seizure. Call 911 or emergency medical help if you see someone having a seizure that lasts longer than five minutes."", 'There is a problem with information submitted for this request.\n                    Review/update the information highlighted below and resubmit the form.', 'Sign up for free and receive the latest on epilepsy treatment, care\n                    and management.', 'ErrorEmail field is required', 'ErrorInclude a valid email\n                    address', 'We use the data you provide to deliver you the content you requested. To provide you with the most relevant and helpful information, we may combine your email and website data with other information we have about you. If you are a Mayo Clinic patient, we will only use your protected health information as outlined in ourNotice of Privacy Practices. You may opt out of email communications at any time by clicking on the unsubscribe link in the email.', ""You'll soon start receiving the latest health information you\n                    requested in your inbox."", 'Please, try again in a couple of minutes']",0
F,Frontotemporal dementia,https://www.mayoclinic.org/diseases-conditions/frontotemporal-dementia/symptoms-causes/syc-20354737,"['Symptoms of frontotemporal dementia differ from one person to the next. Symptoms get worse over time, usually over years.', 'People with frontotemporal dementia tend to have clusters of symptom types that occur together. They also may have more than one cluster of symptom types.', 'The most common symptoms of frontotemporal dementia involve extreme changes in behavior and personality. These include:', 'Increasingly inappropriate social behavior.', ""Loss of empathy and other interpersonal skills. For example, not being sensitive to another person's feelings."", 'Lack of judgment.', 'Loss of inhibition.', 'Lack of interest, also known as apathy. Apathy can be mistaken for depression.', 'Compulsive behaviors such as tapping, clapping, or smacking lips over and over.', 'A decline in personal hygiene.', 'Changes in eating habits. People withFTDtypically overeat or prefer to eat sweets and carbohydrates.', 'Eating objects.', 'Compulsively wanting to put things in the mouth.', 'Some subtypes of frontotemporal dementia lead to changes in language ability or loss of speech. Subtypes include primary progressive aphasia, semantic dementia and progressive agrammatic aphasia, also known as progressive nonfluent aphasia.', 'These conditions can cause:', 'Increasing trouble using and understanding written and spoken language. People withFTDmay not be able to find the right word to use in speech.', 'Trouble naming things. People withFTDmay replace a specific word with a more general word, such as using ""it"" for pen.', 'No longer knowing word meanings.', 'Having hesitant speech that may sound telegraphic by using simple, two-word sentences.', 'Making mistakes in sentence building.', ""Rare subtypes of frontotemporal dementia cause movements similar to those seen in Parkinson's disease or amyotrophic lateral sclerosis (ALS)."", 'Movement symptoms may include:', 'Tremor.', 'Rigidity.', 'Muscle spasms or twitches.', 'Poor coordination.', 'Trouble swallowing.', 'Muscle weakness.', 'Inappropriate laughing or crying.', 'Falls or trouble walking.']",0
F,Frostbite,https://www.mayoclinic.org/diseases-conditions/frostbite/symptoms-causes/syc-20372656,"['Symptoms of frostbite include:', 'Numbness.', 'Tingling.', 'Patches of skin in shades of red, white, blue, gray, purple or brown. The color of affected skin depends on how serious the frostbite is and the usual skin color.', 'Cold, hard, waxy-looking skin.', 'Clumsiness due to joint stiffness.', 'Pain.', 'Blistering after rewarming.', 'Frostbite is most common on the fingers, toes, ears, cheeks, penis, chin and tip of the nose. Because of numbness, you may not notice you have frostbite until someone points it out. Changes in the color of the affected area might be difficult to see on brown and Black skin.', 'Frostbite occurs in several stages:', ""Frostnip.Frostnip is the early stage of frostbite. Symptoms are pain, tingling and numbness. Frostnip doesn't cause permanent damage to the skin."", 'Mild to moderate frostbite.Frostbite causes slight changes in skin color. The skin may begin to feel warm. This is a sign of serious skin involvement. If you treat frostbite with rewarming at this stage, the surface of the skin may look patchy. The affected area may sting, burn and swell. A fluid-filled blister may form 12 to 36 hours after rewarming. This stage also is called superficial frostbite.', 'Deep frostbite.As frostbite progresses, it affects all layers of the skin and the tissues below. The affected skin turns white or blue-gray. Large blood blisters may appear 24 to 48 hours after rewarming. Weeks after the injury, tissue may turn black and hard as it dies.', 'Other than frostnip, frostbite injuries need to be checked by a healthcare professional to find out how serious they are.', 'Seek emergency care for:', 'Intense pain even after taking a pain reliever and rewarming.', 'Intense shivering.', 'Slurred speech.', 'Drowsiness.', 'Trouble walking.', 'People with frostbite also might have hypothermia. Shivering, slurred speech, and being sleepy or clumsy are symptoms of hypothermia. In babies, symptoms are cold skin, a change in skin color and very low energy. Hypothermia is a serious condition in which the body loses heat faster than it can be produced.', 'While you wait for emergency medical help or an appointment with a healthcare professional, take these steps as needed:', 'Get out of the cold and remove wet clothing.', 'If you suspect hypothermia, wrap up in a warm blanket until help arrives.', 'Protect the injured area from further damage.', ""Don't walk on frostbitten feet or toes if possible."", 'Take a pain reliever if needed.', 'Drink a warm, nonalcoholic beverage if possible.']",0
F,Frozen shoulder,https://www.mayoclinic.org/diseases-conditions/frozen-shoulder/symptoms-causes/syc-20372684,"['Frozen shoulder typically develops slowly in three stages.', ""Freezing stage.Any movement of the shoulder causes pain, and the shoulder's ability to move becomes limited. This stage lasts from 2 to 9 months."", 'Frozen stage.Pain might lessen during this stage. However, the shoulder becomes stiffer. Using it becomes more difficult. This stage lasts from 4 to 12 months.', ""Thawing stage.The shoulder's ability to move begins to improve. This stage lasts from 5 to 24 months."", 'For some people, the pain worsens at night, sometimes disrupting sleep.', 'There is a problem with\n                                information submitted for this request. Review/update the\n                                information highlighted below and resubmit the form.']",1
F,Fuchs dystrophy,https://www.mayoclinic.org/diseases-conditions/fuchs-dystrophy/symptoms-causes/syc-20352727,"['As Fuchs dystrophy gets worse, symptoms often affect both eyes. Symptoms may include:', 'Blurred or cloudy vision, sometimes described as a lack of clear vision.', 'Changes in vision throughout the day. Symptoms are worse in the morning when you wake up and slowly get better during the day. As the disease gets worse, blurred vision may take longer to get better or does not get better at all.', 'Glare, which can decrease your vision in dim and bright light.', 'Seeing halos around lights.', 'Pain or grittiness from tiny blisters on the surface of your cornea.', 'If you have some of these symptoms, and especially if they get worse over time, see an eye care professional. The eye care professional may refer you to a corneal specialist. If symptoms develop suddenly, call for an urgent appointment. Other eye conditions that cause the same symptoms as Fuchs dystrophy also require treatment right away.']",0
F,Functional dyspepsia,https://www.mayoclinic.org/diseases-conditions/functional-dyspepsia/symptoms-causes/syc-20375709,"['Symptoms of functional dyspepsia may include:', 'Pain or burning in the stomach, bloating, excessive belching or nausea after eating.', 'An early feeling of fullness when eating. The feeling of fullness also is called satiety.', 'Stomach pain that happens unrelated to meals or goes away when eating.', 'Make an appointment with a healthcare professional if you experience constant symptoms that worry you.', 'Seek medical attention right away if you experience:', 'Bloody vomit.', 'Dark, tarry stools.', 'Shortness of breath.', 'Pain in your jaw, neck or arm.', 'Unexplained weight loss.']",0
F,Functional neurologic disorder/conversion disorder,https://www.mayoclinic.org/diseases-conditions/conversion-disorder/symptoms-causes/syc-20355197,"[""Signs and symptoms of functional neurologic disorder may vary, depending on the type of functional neurological symptoms, and they're significant enough to cause impairment and warrant medical evaluation. Symptoms can affect body movement and function and the senses."", 'Signs and symptoms that affect body movement and function may include:', 'Weakness or paralysis', 'Abnormal movement, such as tremors or difficulty walking', 'Loss of balance', 'Difficulty swallowing or feeling ""a lump in the throat""', 'Seizures or episodes of shaking and apparent loss of consciousness (nonepileptic seizures)', 'Episodes of unresponsiveness', 'Signs and symptoms that affect the senses may include:', 'Numbness or loss of the touch sensation', 'Speech problems, such as the inability to speak or slurred speech', 'Vision problems, such as double vision or blindness', 'Hearing problems or deafness', 'Cognitive difficulties involving memory and concentration']",0
G,Galactorrhea,https://www.mayoclinic.org/diseases-conditions/galactorrhea/symptoms-causes/syc-20350431,"['Symptoms linked to galactorrhea include:', ""Milky nipple discharge that's constant or comes and goes."", 'Nipple discharge from more than one milk duct.', 'Nipple discharge that leaks on its own or when the breast is touched.', 'Nipple discharge from one or both breasts.', 'Irregular or no menstrual periods.', 'Headaches or trouble with vision.', ""If one or both breasts keep leaking milky discharge, and you're not pregnant or breastfeeding, make an appointment to see your healthcare professional."", ""If breast stimulation, such as handling the nipple during sex, causes nipple discharge from more than one duct, there's little cause for worry. The discharge most often doesn't mean there's a problem. And the discharge often clears up on its own."", ""If you keep having discharge that doesn't go away, make an appointment with your healthcare professional."", ""Nipple discharge that isn't milky needs medical attention right away. If the discharge is bloody, or clear and comes from one duct or there's a lump you can feel, it may be a sign of breast cancer."", 'There is a problem with\n                                information submitted for this request. Review/update the\n                                information highlighted below and resubmit the form.']",0
G,Gallbladder cancer,https://www.mayoclinic.org/diseases-conditions/gallbladder-cancer/symptoms-causes/syc-20353370,"['Gallbladder cancer may have no symptoms. When there are signs and symptoms, they may include:', 'Belly pain, mostly in the upper right part of the belly.', 'Belly bloating.', 'A mass you can feel through the skin.', 'Losing weight without trying.', 'Yellowing of the skin and whites of the eyes, called jaundice. Yellowing of the skin might be harder to see on Black or brown skin. Jaundice typically happens when the gallbladder cancer is very advanced.', 'Make an appointment with a healthcare professional if you have symptoms that worry you.', 'There is a problem with\n                                information submitted for this request. Review/update the\n                                information highlighted below and resubmit the form.', 'Subscribe for free and receive an in-depth guide to coping\n                            with cancer, plus helpful information on how to get a second opinion. You can unsubscribe at any\n                            time.Click here for an email preview.', 'ErrorSelect\n                                    a topic', 'ErrorEmail field is required', 'ErrorInclude a valid email address', 'We use the data you provide to deliver you the content you requested. To provide you with the most relevant and helpful information, we may combine your email and website data with other information we have about you. If you are a Mayo Clinic patient, we will only use your protected health information as outlined in ourNotice of Privacy Practices. You may opt out of email communications at any time by clicking on the unsubscribe link in the email.', 'Your in-depth coping with cancer guide will be in your inbox shortly. You will also\n                                receive emails from Mayo Clinic on the latest about cancer news, research, and care.', 'If you don’t receive our email within 5 minutes, check your SPAM folder, then contact us\n                                atnewsletters@mayoclinic.com.', 'Please, try again in a couple of minutes']",0
G,Gallstones,https://www.mayoclinic.org/diseases-conditions/gallstones/symptoms-causes/syc-20354214,"['Gallstones may cause no signs or symptoms. If a gallstone lodges in a duct and causes a blockage, the resulting signs and symptoms may include:', 'Sudden and rapidly intensifying pain in the upper right portion of your abdomen', 'Sudden and rapidly intensifying pain in the center of your abdomen, just below your breastbone', 'Back pain between your shoulder blades', 'Pain in your right shoulder', 'Nausea or vomiting', 'Gallstone pain may last several minutes to a few hours.']",0
